date,location,new_cases,new_deaths,total_cases,total_deaths
2020-02-29,Macedonia,0.0,0.0,1.0,0.0
2020-03-01,Macedonia,0.0,0.0,1.0,0.0
2020-03-02,Macedonia,0.0,0.0,1.0,0.0
2020-03-03,Macedonia,0.0,0.0,1.0,0.0
2020-03-04,Macedonia,0.0,0.0,1.0,0.0
2020-03-05,Macedonia,0.0,0.0,1.0,0.0
2020-03-06,Macedonia,0.0,0.0,1.0,0.0
2020-03-07,Macedonia,2.0,0.0,3.0,0.0
2020-03-08,Macedonia,0.0,0.0,3.0,0.0
2020-03-09,Macedonia,0.0,0.0,3.0,0.0
2020-03-10,Macedonia,4.0,0.0,7.0,0.0
2020-03-11,Macedonia,0.0,0.0,7.0,0.0
2020-03-12,Macedonia,0.0,0.0,7.0,0.0
2020-03-13,Macedonia,0.0,0.0,7.0,0.0
2020-03-14,Macedonia,2.0,0.0,9.0,0.0
2020-03-15,Macedonia,4.0,0.0,13.0,0.0
2020-03-16,Macedonia,0.0,0.0,13.0,0.0
2020-02-27,Norway,0.0,0.0,1.0,0.0
2020-02-28,Norway,3.0,0.0,4.0,0.0
2020-02-29,Norway,2.0,0.0,6.0,0.0
2020-03-01,Norway,9.0,0.0,15.0,0.0
2020-03-02,Norway,4.0,0.0,19.0,0.0
2020-03-03,Norway,6.0,0.0,25.0,0.0
2020-03-04,Norway,7.0,0.0,32.0,0.0
2020-03-05,Norway,24.0,0.0,56.0,0.0
2020-03-06,Norway,30.0,0.0,86.0,0.0
2020-03-07,Norway,27.0,0.0,113.0,0.0
2020-03-08,Norway,34.0,0.0,147.0,0.0
2020-03-09,Norway,22.0,0.0,169.0,0.0
2020-03-10,Norway,23.0,0.0,192.0,0.0
2020-03-11,Norway,85.0,0.0,277.0,0.0
2020-03-12,Norway,212.0,0.0,489.0,0.0
2020-03-13,Norway,0.0,0.0,489.0,1.0
2020-03-14,Norway,261.0,0.0,750.0,1.0
2020-03-15,Norway,157.0,0.0,907.0,1.0
2020-03-16,Norway,170.0,0.0,1077.0,1.0
2020-03-05,Palestine,0.0,0.0,4.0,0.0
2020-03-06,Palestine,3.0,0.0,7.0,0.0
2020-03-07,Palestine,9.0,0.0,16.0,0.0
2020-03-08,Palestine,0.0,0.0,16.0,0.0
2020-03-09,Palestine,3.0,0.0,19.0,0.0
2020-03-10,Palestine,7.0,0.0,26.0,0.0
2020-03-11,Palestine,4.0,0.0,30.0,0.0
2020-03-12,Palestine,0.0,0.0,30.0,0.0
2020-03-13,Palestine,1.0,0.0,31.0,0.0
2020-03-14,Palestine,4.0,0.0,35.0,0.0
2020-03-15,Palestine,3.0,0.0,38.0,0.0
2020-03-16,Palestine,0.0,0.0,38.0,0.0
2020-02-25,Oman,0.0,0.0,2.0,0.0
2020-02-26,Oman,2.0,0.0,4.0,0.0
2020-02-27,Oman,0.0,0.0,4.0,0.0
2020-02-28,Oman,2.0,0.0,6.0,0.0
2020-02-29,Oman,0.0,0.0,6.0,0.0
2020-03-01,Oman,0.0,0.0,6.0,0.0
2020-03-02,Oman,0.0,0.0,6.0,0.0
2020-03-03,Oman,0.0,0.0,6.0,0.0
2020-03-04,Oman,6.0,0.0,12.0,0.0
2020-03-05,Oman,3.0,0.0,15.0,0.0
2020-03-06,Oman,1.0,0.0,16.0,0.0
2020-03-07,Oman,0.0,0.0,16.0,0.0
2020-03-08,Oman,0.0,0.0,16.0,0.0
2020-03-09,Oman,0.0,0.0,16.0,0.0
2020-03-10,Oman,2.0,0.0,18.0,0.0
2020-03-11,Oman,0.0,0.0,18.0,0.0
2020-03-12,Oman,0.0,0.0,18.0,0.0
2020-03-13,Oman,0.0,0.0,18.0,0.0
2020-03-14,Oman,1.0,0.0,19.0,0.0
2020-03-15,Oman,1.0,0.0,20.0,0.0
2020-03-16,Oman,2.0,0.0,22.0,0.0
2020-02-27,Pakistan,0.0,0.0,2.0,0.0
2020-02-28,Pakistan,0.0,0.0,2.0,0.0
2020-02-29,Pakistan,0.0,0.0,2.0,0.0
2020-03-01,Pakistan,2.0,0.0,4.0,0.0
2020-03-02,Pakistan,0.0,0.0,4.0,0.0
2020-03-03,Pakistan,1.0,0.0,5.0,0.0
2020-03-04,Pakistan,0.0,0.0,5.0,0.0
2020-03-05,Pakistan,0.0,0.0,5.0,0.0
2020-03-06,Pakistan,0.0,0.0,5.0,0.0
2020-03-07,Pakistan,0.0,0.0,5.0,0.0
2020-03-08,Pakistan,0.0,0.0,5.0,0.0
2020-03-09,Pakistan,1.0,0.0,6.0,0.0
2020-03-10,Pakistan,10.0,0.0,16.0,0.0
2020-03-11,Pakistan,0.0,0.0,16.0,0.0
2020-03-12,Pakistan,3.0,0.0,19.0,0.0
2020-03-13,Pakistan,1.0,0.0,20.0,0.0
2020-03-14,Pakistan,1.0,0.0,21.0,0.0
2020-03-15,Pakistan,7.0,0.0,28.0,0.0
2020-03-16,Pakistan,24.0,0.0,52.0,0.0
2020-03-10,Panama,0.0,0.0,1.0,0.0
2020-03-11,Panama,7.0,0.0,8.0,1.0
2020-03-12,Panama,2.0,0.0,10.0,1.0
2020-03-13,Panama,4.0,0.0,14.0,1.0
2020-03-14,Panama,13.0,0.0,27.0,1.0
2020-03-15,Panama,0.0,0.0,27.0,1.0
2020-03-16,Panama,16.0,0.0,43.0,1.0
2020-03-09,Paraguay,0.0,0.0,1.0,0.0
2020-03-10,Paraguay,0.0,0.0,1.0,0.0
2020-03-11,Paraguay,4.0,0.0,5.0,0.0
2020-03-12,Paraguay,0.0,0.0,5.0,0.0
2020-03-13,Paraguay,0.0,0.0,5.0,0.0
2020-03-14,Paraguay,1.0,0.0,6.0,0.0
2020-03-15,Paraguay,0.0,0.0,6.0,0.0
2020-03-16,Paraguay,2.0,0.0,8.0,0.0
2020-03-07,Peru,0.0,0.0,1.0,0.0
2020-03-08,Peru,5.0,0.0,6.0,0.0
2020-03-09,Peru,0.0,0.0,6.0,0.0
2020-03-10,Peru,3.0,0.0,9.0,0.0
2020-03-11,Peru,2.0,0.0,11.0,0.0
2020-03-12,Peru,6.0,0.0,17.0,0.0
2020-03-13,Peru,5.0,0.0,22.0,0.0
2020-03-14,Peru,6.0,0.0,28.0,0.0
2020-03-15,Peru,15.0,0.0,43.0,0.0
2020-03-16,Peru,28.0,0.0,71.0,0.0
2020-01-30,Philippines,0.0,0.0,1.0,0.0
2020-01-31,Philippines,0.0,0.0,1.0,0.0
2020-02-01,Philippines,0.0,0.0,1.0,0.0
2020-02-02,Philippines,1.0,0.0,2.0,1.0
2020-02-03,Philippines,0.0,0.0,2.0,1.0
2020-02-04,Philippines,0.0,0.0,2.0,1.0
2020-02-05,Philippines,1.0,0.0,3.0,1.0
2020-02-06,Philippines,0.0,0.0,3.0,1.0
2020-02-07,Philippines,0.0,0.0,3.0,1.0
2020-02-08,Philippines,0.0,0.0,3.0,1.0
2020-02-09,Philippines,0.0,0.0,3.0,1.0
2020-02-10,Philippines,0.0,0.0,3.0,1.0
2020-02-11,Philippines,0.0,0.0,3.0,1.0
2020-02-12,Philippines,0.0,0.0,3.0,1.0
2020-02-13,Philippines,0.0,0.0,3.0,1.0
2020-02-14,Philippines,0.0,0.0,3.0,1.0
2020-02-15,Philippines,0.0,0.0,3.0,1.0
2020-02-16,Philippines,0.0,0.0,3.0,1.0
2020-02-17,Philippines,0.0,0.0,3.0,1.0
2020-02-18,Philippines,0.0,0.0,3.0,1.0
2020-02-19,Philippines,0.0,0.0,3.0,1.0
2020-02-20,Philippines,0.0,0.0,3.0,1.0
2020-02-21,Philippines,0.0,0.0,3.0,1.0
2020-02-22,Philippines,0.0,0.0,3.0,1.0
2020-02-23,Philippines,0.0,0.0,3.0,1.0
2020-02-24,Philippines,0.0,0.0,3.0,1.0
2020-02-25,Philippines,0.0,0.0,3.0,1.0
2020-02-26,Philippines,0.0,0.0,3.0,1.0
2020-02-27,Philippines,0.0,0.0,3.0,1.0
2020-02-28,Philippines,0.0,0.0,3.0,1.0
2020-02-29,Philippines,0.0,0.0,3.0,1.0
2020-03-01,Philippines,0.0,0.0,3.0,1.0
2020-03-02,Philippines,0.0,0.0,3.0,1.0
2020-03-03,Philippines,0.0,0.0,3.0,1.0
2020-03-04,Philippines,0.0,0.0,3.0,1.0
2020-03-05,Philippines,0.0,0.0,3.0,1.0
2020-03-06,Philippines,2.0,0.0,5.0,1.0
2020-03-07,Philippines,0.0,0.0,5.0,1.0
2020-03-08,Philippines,1.0,0.0,6.0,1.0
2020-03-09,Philippines,4.0,0.0,10.0,1.0
2020-03-10,Philippines,23.0,0.0,33.0,1.0
2020-03-11,Philippines,16.0,0.0,49.0,1.0
2020-03-12,Philippines,3.0,1.0,52.0,2.0
2020-03-13,Philippines,0.0,0.0,52.0,2.0
2020-03-14,Philippines,12.0,0.0,64.0,2.0
2020-03-15,Philippines,47.0,4.0,111.0,6.0
2020-03-16,Philippines,29.0,6.0,140.0,12.0
2020-03-04,Poland,0.0,0.0,1.0,0.0
2020-03-05,Poland,0.0,0.0,1.0,0.0
2020-03-06,Poland,0.0,0.0,1.0,0.0
2020-03-07,Poland,4.0,0.0,5.0,0.0
2020-03-08,Poland,1.0,0.0,6.0,0.0
2020-03-09,Poland,5.0,0.0,11.0,0.0
2020-03-10,Poland,5.0,0.0,16.0,0.0
2020-03-11,Poland,6.0,0.0,22.0,0.0
2020-03-12,Poland,22.0,0.0,44.0,0.0
2020-03-13,Poland,5.0,0.0,49.0,1.0
2020-03-14,Poland,15.0,0.0,64.0,1.0
2020-03-15,Poland,47.0,2.0,111.0,3.0
2020-03-16,Poland,39.0,0.0,150.0,3.0
2020-03-03,Portugal,0.0,0.0,2.0,0.0
2020-03-04,Portugal,0.0,0.0,2.0,0.0
2020-03-05,Portugal,5.0,0.0,7.0,0.0
2020-03-06,Portugal,2.0,0.0,9.0,0.0
2020-03-07,Portugal,4.0,0.0,13.0,0.0
2020-03-08,Portugal,8.0,0.0,21.0,0.0
2020-03-09,Portugal,9.0,0.0,30.0,0.0
2020-03-10,Portugal,0.0,0.0,30.0,0.0
2020-03-11,Portugal,11.0,0.0,41.0,0.0
2020-03-12,Portugal,0.0,0.0,41.0,0.0
2020-03-13,Portugal,0.0,0.0,41.0,0.0
2020-03-14,Portugal,71.0,0.0,112.0,0.0
2020-03-15,Portugal,0.0,0.0,112.0,0.0
2020-03-16,Portugal,133.0,0.0,245.0,0.0
2020-03-14,Puerto Rico,0.0,0.0,3.0,0.0
2020-03-15,Puerto Rico,0.0,0.0,3.0,0.0
2020-03-16,Puerto Rico,0.0,0.0,3.0,0.0
2020-03-01,Qatar,0.0,0.0,1.0,0.0
2020-03-02,Qatar,2.0,0.0,3.0,0.0
2020-03-03,Qatar,4.0,0.0,7.0,0.0
2020-03-04,Qatar,1.0,0.0,8.0,0.0
2020-03-05,Qatar,0.0,0.0,8.0,0.0
2020-03-06,Qatar,0.0,0.0,8.0,0.0
2020-03-07,Qatar,3.0,0.0,11.0,0.0
2020-03-08,Qatar,1.0,0.0,12.0,0.0
2020-03-09,Qatar,3.0,0.0,15.0,0.0
2020-03-10,Qatar,3.0,0.0,18.0,0.0
2020-03-11,Qatar,6.0,0.0,24.0,0.0
2020-03-12,Qatar,238.0,0.0,262.0,0.0
2020-03-13,Qatar,0.0,0.0,262.0,0.0
2020-03-14,Qatar,0.0,0.0,262.0,0.0
2020-03-15,Qatar,75.0,0.0,337.0,0.0
2020-03-16,Qatar,64.0,0.0,401.0,0.0
2020-01-21,South Korea,0.0,0.0,1.0,0.0
2020-01-22,South Korea,0.0,0.0,1.0,0.0
2020-01-23,South Korea,0.0,0.0,1.0,0.0
2020-01-24,South Korea,1.0,0.0,2.0,0.0
2020-01-25,South Korea,0.0,0.0,2.0,0.0
2020-01-26,South Korea,0.0,0.0,2.0,0.0
2020-01-27,South Korea,2.0,0.0,4.0,0.0
2020-01-28,South Korea,0.0,0.0,4.0,0.0
2020-01-29,South Korea,0.0,0.0,4.0,0.0
2020-01-30,South Korea,0.0,0.0,4.0,0.0
2020-01-31,South Korea,7.0,0.0,11.0,0.0
2020-02-01,South Korea,1.0,0.0,12.0,0.0
2020-02-02,South Korea,3.0,0.0,15.0,0.0
2020-02-03,South Korea,0.0,0.0,15.0,0.0
2020-02-04,South Korea,1.0,0.0,16.0,0.0
2020-02-05,South Korea,2.0,0.0,18.0,0.0
2020-02-06,South Korea,5.0,0.0,23.0,0.0
2020-02-07,South Korea,1.0,0.0,24.0,0.0
2020-02-08,South Korea,0.0,0.0,24.0,0.0
2020-02-09,South Korea,3.0,0.0,27.0,0.0
2020-02-10,South Korea,0.0,0.0,27.0,0.0
2020-02-11,South Korea,1.0,0.0,28.0,0.0
2020-02-12,South Korea,0.0,0.0,28.0,0.0
2020-02-13,South Korea,0.0,0.0,28.0,0.0
2020-02-14,South Korea,0.0,0.0,28.0,0.0
2020-02-15,South Korea,0.0,0.0,28.0,0.0
2020-02-16,South Korea,1.0,0.0,29.0,0.0
2020-02-17,South Korea,1.0,0.0,30.0,0.0
2020-02-18,South Korea,1.0,0.0,31.0,0.0
2020-02-19,South Korea,20.0,0.0,51.0,0.0
2020-02-20,South Korea,53.0,0.0,104.0,1.0
2020-02-21,South Korea,100.0,0.0,204.0,1.0
2020-02-22,South Korea,142.0,1.0,346.0,2.0
2020-02-23,South Korea,256.0,3.0,602.0,5.0
2020-02-24,South Korea,161.0,2.0,763.0,7.0
2020-02-25,South Korea,214.0,3.0,977.0,10.0
2020-02-26,South Korea,284.0,2.0,1261.0,12.0
2020-02-27,South Korea,505.0,1.0,1766.0,13.0
2020-02-28,South Korea,571.0,0.0,2337.0,13.0
2020-02-29,South Korea,813.0,4.0,3150.0,17.0
2020-03-01,South Korea,586.0,1.0,3736.0,18.0
2020-03-02,South Korea,476.0,4.0,4212.0,22.0
2020-03-03,South Korea,600.0,6.0,4812.0,28.0
2020-03-04,South Korea,516.0,4.0,5328.0,32.0
2020-03-05,South Korea,438.0,3.0,5766.0,35.0
2020-03-06,South Korea,518.0,7.0,6284.0,42.0
2020-03-07,South Korea,483.0,2.0,6767.0,44.0
2020-03-08,South Korea,367.0,6.0,7134.0,50.0
2020-03-09,South Korea,248.0,1.0,7382.0,51.0
2020-03-10,South Korea,131.0,3.0,7513.0,54.0
2020-03-11,South Korea,242.0,6.0,7755.0,60.0
2020-03-12,South Korea,114.0,6.0,7869.0,66.0
2020-03-13,South Korea,110.0,0.0,7979.0,66.0
2020-03-14,South Korea,107.0,6.0,8086.0,72.0
2020-03-15,South Korea,76.0,3.0,8162.0,75.0
2020-03-16,South Korea,74.0,0.0,8236.0,75.0
2020-03-08,Moldova,0.0,0.0,1.0,0.0
2020-03-09,Moldova,0.0,0.0,1.0,0.0
2020-03-10,Moldova,0.0,0.0,1.0,0.0
2020-03-11,Moldova,2.0,0.0,3.0,0.0
2020-03-12,Moldova,1.0,0.0,4.0,0.0
2020-03-13,Moldova,0.0,0.0,4.0,0.0
2020-03-14,Moldova,4.0,0.0,8.0,0.0
2020-03-15,Moldova,4.0,0.0,12.0,0.0
2020-03-16,Moldova,11.0,0.0,23.0,0.0
2020-02-27,Romania,0.0,0.0,1.0,0.0
2020-02-28,Romania,0.0,0.0,1.0,0.0
2020-02-29,Romania,2.0,0.0,3.0,0.0
2020-03-01,Romania,0.0,0.0,3.0,0.0
2020-03-02,Romania,0.0,0.0,3.0,0.0
2020-03-03,Romania,0.0,0.0,3.0,0.0
2020-03-04,Romania,1.0,0.0,4.0,0.0
2020-03-05,Romania,0.0,0.0,4.0,0.0
2020-03-06,Romania,2.0,0.0,6.0,0.0
2020-03-07,Romania,1.0,0.0,7.0,0.0
2020-03-08,Romania,6.0,0.0,13.0,0.0
2020-03-09,Romania,2.0,0.0,15.0,0.0
2020-03-10,Romania,0.0,0.0,15.0,0.0
2020-03-11,Romania,10.0,0.0,25.0,0.0
2020-03-12,Romania,23.0,0.0,48.0,0.0
2020-03-13,Romania,0.0,0.0,48.0,0.0
2020-03-14,Romania,16.0,0.0,64.0,0.0
2020-03-15,Romania,59.0,0.0,123.0,0.0
2020-03-16,Romania,35.0,0.0,158.0,0.0
2020-02-01,Russia,0.0,0.0,2.0,0.0
2020-02-02,Russia,0.0,0.0,2.0,0.0
2020-02-03,Russia,0.0,0.0,2.0,0.0
2020-02-04,Russia,0.0,0.0,2.0,0.0
2020-02-05,Russia,0.0,0.0,2.0,0.0
2020-02-06,Russia,0.0,0.0,2.0,0.0
2020-02-07,Russia,0.0,0.0,2.0,0.0
2020-02-08,Russia,0.0,0.0,2.0,0.0
2020-02-09,Russia,0.0,0.0,2.0,0.0
2020-02-10,Russia,0.0,0.0,2.0,0.0
2020-02-11,Russia,0.0,0.0,2.0,0.0
2020-02-12,Russia,0.0,0.0,2.0,0.0
2020-02-13,Russia,0.0,0.0,2.0,0.0
2020-02-14,Russia,0.0,0.0,2.0,0.0
2020-02-15,Russia,0.0,0.0,2.0,0.0
2020-02-16,Russia,0.0,0.0,2.0,0.0
2020-02-17,Russia,0.0,0.0,2.0,0.0
2020-02-18,Russia,0.0,0.0,2.0,0.0
2020-02-19,Russia,0.0,0.0,2.0,0.0
2020-02-20,Russia,0.0,0.0,2.0,0.0
2020-02-21,Russia,0.0,0.0,2.0,0.0
2020-02-22,Russia,0.0,0.0,2.0,0.0
2020-02-23,Russia,0.0,0.0,2.0,0.0
2020-02-24,Russia,0.0,0.0,2.0,0.0
2020-02-25,Russia,0.0,0.0,2.0,0.0
2020-02-26,Russia,0.0,0.0,2.0,0.0
2020-02-27,Russia,0.0,0.0,2.0,0.0
2020-02-28,Russia,0.0,0.0,2.0,0.0
2020-02-29,Russia,0.0,0.0,2.0,0.0
2020-03-01,Russia,0.0,0.0,2.0,0.0
2020-03-02,Russia,0.0,0.0,2.0,0.0
2020-03-03,Russia,1.0,0.0,3.0,0.0
2020-03-04,Russia,0.0,0.0,3.0,0.0
2020-03-05,Russia,0.0,0.0,3.0,0.0
2020-03-06,Russia,1.0,0.0,4.0,0.0
2020-03-07,Russia,3.0,0.0,7.0,0.0
2020-03-08,Russia,0.0,0.0,7.0,0.0
2020-03-09,Russia,0.0,0.0,7.0,0.0
2020-03-10,Russia,0.0,0.0,7.0,0.0
2020-03-11,Russia,0.0,0.0,7.0,0.0
2020-03-12,Russia,13.0,0.0,20.0,0.0
2020-03-13,Russia,14.0,0.0,34.0,0.0
2020-03-14,Russia,0.0,0.0,34.0,0.0
2020-03-15,Russia,0.0,0.0,34.0,0.0
2020-03-16,Russia,29.0,0.0,63.0,0.0
2020-03-16,Rwanda,0.0,0.0,5.0,0.0
2020-03-13,Reunion,0.0,0.0,3.0,0.0
2020-03-14,Reunion,2.0,0.0,5.0,0.0
2020-03-15,Reunion,1.0,0.0,6.0,0.0
2020-03-16,Reunion,3.0,0.0,9.0,0.0
2020-03-05,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-06,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-07,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-08,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-09,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-10,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-11,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-12,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-13,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-14,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-15,Saint Barthlemy,0.0,0.0,1.0,0.0
2020-03-16,Saint Barthlemy,2.0,0.0,3.0,0.0
2020-03-16,Saint Lucia,0.0,0.0,1.0,0.0
2020-03-05,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-06,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-07,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-08,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-09,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-10,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-11,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-12,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-13,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-14,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-15,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-16,Saint Martin (French part),0.0,0.0,2.0,0.0
2020-03-13,Saint Vincent and the Grenadines,0.0,0.0,1.0,0.0
2020-03-14,Saint Vincent and the Grenadines,0.0,0.0,1.0,0.0
2020-03-15,Saint Vincent and the Grenadines,0.0,0.0,1.0,0.0
2020-03-16,Saint Vincent and the Grenadines,0.0,0.0,1.0,0.0
2020-02-29,San Marino,0.0,0.0,1.0,0.0
2020-03-01,San Marino,0.0,0.0,1.0,0.0
2020-03-02,San Marino,0.0,0.0,1.0,0.0
2020-03-03,San Marino,7.0,0.0,8.0,0.0
2020-03-04,San Marino,0.0,0.0,8.0,0.0
2020-03-05,San Marino,8.0,0.0,16.0,0.0
2020-03-06,San Marino,5.0,0.0,21.0,0.0
2020-03-07,San Marino,3.0,0.0,24.0,0.0
2020-03-08,San Marino,3.0,0.0,27.0,1.0
2020-03-09,San Marino,10.0,0.0,37.0,1.0
2020-03-10,San Marino,12.0,1.0,49.0,2.0
2020-03-11,San Marino,14.0,0.0,63.0,2.0
2020-03-12,San Marino,0.0,0.0,63.0,2.0
2020-03-13,San Marino,0.0,0.0,63.0,2.0
2020-03-14,San Marino,3.0,0.0,66.0,2.0
2020-03-15,San Marino,26.0,3.0,92.0,5.0
2020-03-16,San Marino,0.0,0.0,92.0,5.0
2020-03-03,Saudi Arabia,0.0,0.0,1.0,0.0
2020-03-04,Saudi Arabia,0.0,0.0,1.0,0.0
2020-03-05,Saudi Arabia,1.0,0.0,2.0,0.0
2020-03-06,Saudi Arabia,6.0,0.0,8.0,0.0
2020-03-07,Saudi Arabia,0.0,0.0,8.0,0.0
2020-03-08,Saudi Arabia,3.0,0.0,11.0,0.0
2020-03-09,Saudi Arabia,4.0,0.0,15.0,0.0
2020-03-10,Saudi Arabia,0.0,0.0,15.0,0.0
2020-03-11,Saudi Arabia,5.0,0.0,20.0,0.0
2020-03-12,Saudi Arabia,1.0,0.0,21.0,0.0
2020-03-13,Saudi Arabia,0.0,0.0,21.0,0.0
2020-03-14,Saudi Arabia,41.0,0.0,62.0,0.0
2020-03-15,Saudi Arabia,41.0,0.0,103.0,0.0
2020-03-16,Saudi Arabia,0.0,0.0,103.0,0.0
2020-03-03,Senegal,0.0,0.0,1.0,0.0
2020-03-04,Senegal,0.0,0.0,1.0,0.0
2020-03-05,Senegal,3.0,0.0,4.0,0.0
2020-03-06,Senegal,0.0,0.0,4.0,0.0
2020-03-07,Senegal,0.0,0.0,4.0,0.0
2020-03-08,Senegal,0.0,0.0,4.0,0.0
2020-03-09,Senegal,0.0,0.0,4.0,0.0
2020-03-10,Senegal,0.0,0.0,4.0,0.0
2020-03-11,Senegal,0.0,0.0,4.0,0.0
2020-03-12,Senegal,0.0,0.0,4.0,0.0
2020-03-13,Senegal,6.0,0.0,10.0,0.0
2020-03-14,Senegal,0.0,0.0,10.0,0.0
2020-03-15,Senegal,11.0,0.0,21.0,0.0
2020-03-16,Senegal,5.0,0.0,26.0,0.0
2020-03-06,Serbia,0.0,0.0,1.0,0.0
2020-03-07,Serbia,0.0,0.0,1.0,0.0
2020-03-08,Serbia,0.0,0.0,1.0,0.0
2020-03-09,Serbia,0.0,0.0,1.0,0.0
2020-03-10,Serbia,0.0,0.0,1.0,0.0
2020-03-11,Serbia,11.0,0.0,12.0,0.0
2020-03-12,Serbia,7.0,0.0,19.0,0.0
2020-03-13,Serbia,0.0,0.0,19.0,0.0
2020-03-14,Serbia,12.0,0.0,31.0,0.0
2020-03-15,Serbia,10.0,0.0,41.0,0.0
2020-03-16,Serbia,0.0,0.0,41.0,0.0
2020-03-16,Seychelles,0.0,0.0,2.0,0.0
2020-01-24,Singapore,0.0,0.0,1.0,0.0
2020-01-25,Singapore,2.0,0.0,3.0,0.0
2020-01-26,Singapore,1.0,0.0,4.0,0.0
2020-01-27,Singapore,0.0,0.0,4.0,0.0
2020-01-28,Singapore,3.0,0.0,7.0,0.0
2020-01-29,Singapore,0.0,0.0,7.0,0.0
2020-01-30,Singapore,3.0,0.0,10.0,0.0
2020-01-31,Singapore,3.0,0.0,13.0,0.0
2020-02-01,Singapore,3.0,0.0,16.0,0.0
2020-02-02,Singapore,2.0,0.0,18.0,0.0
2020-02-03,Singapore,0.0,0.0,18.0,0.0
2020-02-04,Singapore,0.0,0.0,18.0,0.0
2020-02-05,Singapore,6.0,0.0,24.0,0.0
2020-02-06,Singapore,4.0,0.0,28.0,0.0
2020-02-07,Singapore,2.0,0.0,30.0,0.0
2020-02-08,Singapore,3.0,0.0,33.0,0.0
2020-02-09,Singapore,7.0,0.0,40.0,0.0
2020-02-10,Singapore,3.0,0.0,43.0,0.0
2020-02-11,Singapore,2.0,0.0,45.0,0.0
2020-02-12,Singapore,2.0,0.0,47.0,0.0
2020-02-13,Singapore,3.0,0.0,50.0,0.0
2020-02-14,Singapore,8.0,0.0,58.0,0.0
2020-02-15,Singapore,9.0,0.0,67.0,0.0
2020-02-16,Singapore,5.0,0.0,72.0,0.0
2020-02-17,Singapore,3.0,0.0,75.0,0.0
2020-02-18,Singapore,2.0,0.0,77.0,0.0
2020-02-19,Singapore,4.0,0.0,81.0,0.0
2020-02-20,Singapore,3.0,0.0,84.0,0.0
2020-02-21,Singapore,1.0,0.0,85.0,0.0
2020-02-22,Singapore,1.0,0.0,86.0,0.0
2020-02-23,Singapore,3.0,0.0,89.0,0.0
2020-02-24,Singapore,0.0,0.0,89.0,0.0
2020-02-25,Singapore,1.0,0.0,90.0,0.0
2020-02-26,Singapore,1.0,0.0,91.0,0.0
2020-02-27,Singapore,2.0,0.0,93.0,0.0
2020-02-28,Singapore,3.0,0.0,96.0,0.0
2020-02-29,Singapore,2.0,0.0,98.0,0.0
2020-03-01,Singapore,4.0,0.0,102.0,0.0
2020-03-02,Singapore,4.0,0.0,106.0,0.0
2020-03-03,Singapore,2.0,0.0,108.0,0.0
2020-03-04,Singapore,2.0,0.0,110.0,0.0
2020-03-05,Singapore,0.0,0.0,110.0,0.0
2020-03-06,Singapore,7.0,0.0,117.0,0.0
2020-03-07,Singapore,13.0,0.0,130.0,0.0
2020-03-08,Singapore,8.0,0.0,138.0,0.0
2020-03-09,Singapore,12.0,0.0,150.0,0.0
2020-03-10,Singapore,10.0,0.0,160.0,0.0
2020-03-11,Singapore,6.0,0.0,166.0,0.0
2020-03-12,Singapore,12.0,0.0,178.0,0.0
2020-03-13,Singapore,9.0,0.0,187.0,0.0
2020-03-14,Singapore,13.0,0.0,200.0,0.0
2020-03-15,Singapore,12.0,0.0,212.0,0.0
2020-03-16,Singapore,31.0,0.0,243.0,0.0
2020-03-07,Slovakia,0.0,0.0,1.0,0.0
2020-03-08,Slovakia,2.0,0.0,3.0,0.0
2020-03-09,Slovakia,2.0,0.0,5.0,0.0
2020-03-10,Slovakia,2.0,0.0,7.0,0.0
2020-03-11,Slovakia,0.0,0.0,7.0,0.0
2020-03-12,Slovakia,3.0,0.0,10.0,0.0
2020-03-13,Slovakia,11.0,0.0,21.0,0.0
2020-03-14,Slovakia,9.0,0.0,30.0,0.0
2020-03-15,Slovakia,14.0,0.0,44.0,0.0
2020-03-16,Slovakia,17.0,0.0,61.0,0.0
2020-03-05,Slovenia,0.0,0.0,1.0,0.0
2020-03-06,Slovenia,5.0,0.0,6.0,0.0
2020-03-07,Slovenia,3.0,0.0,9.0,0.0
